,absolutely,acne,actually,adovia,affordable,amazing,application,apply,argan,art,average,away,awesome,axe,bad,bar,base,beautiful,beauty,best,better,big,bit,black,blush,body,bottle,bought,brand,brush,brushes,buy,care,cheap,clay,clean,cleans,cleanser,cleansing,clear,coat,color,colors,concealer,conditioner,cool,coverage,cream,creamy,cute,daily,dark,daughter,day,days,dead,deal,decent,deep,definitely,designs,did,didn,difference,different,disappointed,disposable,does,doesn,don,dont,dotting,dove,dry,dryer,drying,easy,effective,exactly,excellent,expected,expensive,eye,eyelashes,eyes,eyeshadow,fabulous,face,facial,fantastic,far,fast,favorite,feel,feeling,feels,finally,fine,flat,foundation,fragrance,free,fresh,frizz,fun,gel,gems,gentle,gets,gives,goes,good,gorgeous,got,greasy,great,hair,hands,happy,hard,heavy,helps,high,home,horrible,hot,hype,impressed,inexpensive,iron,item,job,just,kids,know,lashes,lasting,lasts,leave,leaves,left,light,lightweight,like,liked,line,little,long,look,looking,looks,lot,lotion,lots,love,loved,lovely,loves,make,makes,makeup,mascara,mask,meh,men,mild,mineral,miracle,moisture,moisturizer,moisturizing,money,moroccan,mud,nail,nails,natural,need,needs,new,nice,night,non,nyx,oil,oily,ok,okay,olay,old,opi,palette,pay,perfect,pink,plates,pleasant,pleased,polish,powder,pretty,price,primer,product,products,professional,protection,purchase,pure,quality,quick,quickly,razor,real,really,recommend,red,refreshing,results,review,rhinestones,right,salon,say,says,scalp,scent,scrub,sea,sensitive,serum,set,shadow,shampoo,shany,shave,shine,shiny,silky,simple,simply,size,skin,small,smell,smells,smooth,soap,soft,soothing,spf,spray,stamper,stamping,stars,sticky,straightener,strong,stuff,suave,summer,sun,sunscreen,super,sure,surprised,tape,texture,thing,think,time,toner,tool,tools,treatment,tried,try,use,used,uses,using,value,variety,ve,vitamin,wash,waste,way,wen,white,wife,wipes,wonderful,work,worked,working,works,worth,wow,yes
104,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,1,0,3,4,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,8,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,1,1,0,0,2,0,0,1,1,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,9,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,13,1,0,5,0,0,1
105,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,4,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,0,0,1,2,0,3,0,3,12,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0,0,16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,3,0,0,0,1,0,2,0,0,1,5,2,1,0,1,0,0,10,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,5,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,5,12,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,10,0,0,1,11,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,1,0,0,1,2,0,0,0,12,0,0,0,1,2,2,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,1,2,2,0,1,0,0,7,2,3,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,3,1,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0
107,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,1,1,0,0,0,3,0,0,0,8,1,5,1,3,0,0,2,0,0,3,4,1,2,0,0,2,1,9,1,1,0,0,0,1,0,0,0,0,0,0,0,1,4,18,0,0,4,14,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,3,2,1,0,0,0,6,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,8,0,4,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3,3,14,0,0,11,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,7,0,0,0,21,1,2,0,10,0,0,0,6,0,0,0,0,0,0,1,2,0,0,4,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1,0,1,0,2,0,0,1,0,2,0,0,0,7,0,0,0
108,0,0,0,0,0,2,0,0,0,0,0,0,6,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,9,1,0,0,0,0,11,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,1,10,0,5,2,0,0,1,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0
109,0,0,0,0,0,0,0,0,0,30,0,1,7,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,65,5,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,3,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,8,0,0,0,1,0,0,2,0,0,0,0,0,0,24,0,1,0,47,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,7,0,0,2,1,0,0,0,1,0,0,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36,2,0,0,0,0,22,0,0,0,0,0,8,9,0,0,0,0,3,10,0,0,0,0,1,0,3,13,0,4,1,3,0,0,0,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,2,1,0,0,0,5,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,7,0,0,3,3,2,1
110,0,0,0,0,0,2,2,2,0,0,0,0,5,0,0,0,0,0,0,16,3,0,0,0,3,0,0,0,0,65,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,5,3,0,0,0,0,0,0,5,0,1,1,0,3,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,24,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,27,0,0,0,1,0,4,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,2,0,0,0,0,0,5,0,0,1,0,0,1,0,6,0,1,0,0,0,0,0,4,0,0,0,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0
111,0,0,0,0,0,2,0,0,12,0,0,0,2,0,0,0,0,0,0,6,3,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,1,21,24,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,2,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,12,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,3,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,0,0,0,0,0,2,1,4,0,1,0,0,0,0,0,2,0,0,0,7,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,4,1,0,0,4,0,2,0
112,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,0,0,1,0,1,0,5,0,0,1,6,0,8,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,3,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,14,0,0,0,13,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,4,0,0,0,0,0,0,29,0,0,1,2,2,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,2,2,1,0
113,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,4,2,0,0,0,0,7,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,0,0,3,0,1,0,0,0,0,0,2,0,0,15,0,1,0,18,14,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4,3,0,0,0,0,0,0,1,1,2,1,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,10,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,1,0,2,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,1,0,10,0,0,0
114,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,3,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2,1,7,0,0,0,8,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,11,11,46,0,0,2,7,0,0,0,1,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,1,1,0,7,0,0,2,0,1,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,1,0,2,0,3,0,0,1,0,0,0,0,3,0,1,1,5,1,0,0,4,5,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,2,0,0,12,1,1,1,0,0,0,0,1,0,0,0,3,1,0,0,1,1,0,8,0,0,0
115,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0,0,2,1,3,0,2,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,1,0,0,2,1,2,0,0,1,1,1,0,0,0,10,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,2,12,1,0,21,14,57,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,11,0,0,0,1,0,1,1,3,6,0,4,1,2,7,2,2,1,0,0,1,0,5,1,0,1,2,5,0,0,0,0,0,0,9,0,1,1,1,0,0,0,0,0,2,1,1,0,10,0,3,0,30,10,6,2,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,19,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,19,5,0,0,1,0,0,0,1,0,0,4,2,0,0,0,0,2,2,3,10,2,0,3,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,7,2,0,0,0,0,0,0,2,1,3,0,0,0,0,2,1,0,0,8,0,0,0
116,0,0,0,0,0,1,0,0,0,12,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,8,42,5,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,26,1,0,0,33,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,2,7,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,1,1,1,0,10,0,0,0,0,0,4,1,0,0,0,0,1,3,0,0,0,1,2,3,6,9,0,8,0,0,0,1,0,7,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,0,1,0,0,0,0,1,1,0,1,4,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,2,0,0
117,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,3,2,2,1,2,0,0,0,0,0,0,0,5,4,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,10,0,0,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,1,0,0,0,9,2,0,1,3,2,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,10,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,11,0,0,0,0,0,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,3,0,0,0,0,0,0,1,9,0,3,0,0,2,1,0,0
118,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,7,4,33,1,0,0,0,0,0,0,0,0,6,2,0,5,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,7,3,0,0,0,0,9,0,1,0,5,0,1,0,0,0,0,0,0,0,6,3,1,0,0,0,1,1,4,0,1,0,0,3,0,1,0,0,0,0,14,0,0,1,16,0,0,0,14,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6,3,0,0,0,0,0,0,4,0,1,0,4,0,0,3,0,0,0,1,0,0,0,4,1,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,1,4,1,0,2,0,0,0,1,0,0,2,0,0,0,2,1,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,5,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,24,1,3,4,4,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,1,0,0,6,0,0,0
119,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,9,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,0,0,4,2,0,6,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1
120,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,6,8,0,0,4,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,1,0,0,1,0,0,13,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,5,5,0,0,0,2,4,0,0,0,0,0,6,3,0,0,0,0,1,1,1,0,0,0,0,1,4,2,0,10,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0
121,0,0,0,0,1,3,0,0,0,16,0,0,4,0,1,0,0,6,0,2,3,0,0,0,0,0,0,1,0,0,0,8,0,4,0,0,0,0,0,0,0,4,14,0,0,3,0,0,0,8,0,0,0,0,0,0,7,2,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,32,0,0,0,0,19,0,0,0,40,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,3,0,1,0,0,0,0,0,0,0,0,6,2,0,2,2,4,0,0,2,0,6,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,0,0,0,19,0,0,0,0,0,4,2,0,0,0,0,0,8,0,0,0,0,0,0,14,13,0,11,1,1,0,0,0,2,0,0,0,0,3,2,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,5,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,0,0,3,5,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,3,0
122,0,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,3,0,0,0,0,0,0,1,12,0,3,1,10,0,0,3,0,0,3,0,2,0,0,0,0,0,1,0,1,0,0,5,11,0,0,0,0,0,10,0,0,1,19,0,0,7,31,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,5,12,0,0,0,0,0,1,0,0,1,4,0,0,4,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,3,0,3,0,1,1,1,1,0,4,0,0,1,3,0,0,1,0,0,0,1,5,0,14,3,0,8,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,13,0,0,0,0,0,0,1,1,0,0,0,0,20,0,2,1,3,0,0,0,9,1,0,0,0,1,0,0,1,0,0,6,34,0,1,0,0,0,1,1,0,0,0,0,0,0,0,8,2,0,1,1,0,1,0,0,0,1,0,1,1,0,2,0,5,1,14,2,0,1
123,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,11,0,0,0,1,2,2,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,3,0,2,0
124,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,1,0,4,6,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,3,0,1,0,0,1,0,0,6,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,8,0,0,0,11,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,3,0,0,3,0,0,0,1,0,0,0,3,0,1,1,2,0,3,2,0,0,1,5,0,0,0,1,0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
